address,name,size,is_thunk
0x800a9178,_spu_pitch2note,136,False
0x800a9200,S_N2P_OBJ_158,104,False
0x800a9268,S_N2P_OBJ_1C0,64,False
0x800a92a8,SpuNSetVoiceAttr,300,False
0x800a93d4,SN_SVA_OBJ_12C,8,False
0x800a93dc,SN_SVA_OBJ_134,8,False
0x800a93e4,SN_SVA_OBJ_13C,8,False
0x800a93ec,SN_SVA_OBJ_144,8,False
0x800a93f4,SN_SVA_OBJ_14C,8,False
0x800a93fc,SN_SVA_OBJ_154,8,False
0x800a9404,SN_SVA_OBJ_15C,4,False
0x800a9408,SN_SVA_OBJ_160,48,False
0x800a9438,SN_SVA_OBJ_190,124,False
0x800a94b4,SN_SVA_OBJ_20C,8,False
0x800a94bc,SN_SVA_OBJ_214,8,False
0x800a94c4,SN_SVA_OBJ_21C,8,False
0x800a94cc,SN_SVA_OBJ_224,8,False
0x800a94d4,SN_SVA_OBJ_22C,8,False
0x800a94dc,SN_SVA_OBJ_234,8,False
0x800a94e4,SN_SVA_OBJ_23C,4,False
0x800a94e8,SN_SVA_OBJ_240,48,False
0x800a9518,SN_SVA_OBJ_270,512,False
0x800a9718,SN_SVA_OBJ_470,304,False
0x800a9848,SN_SVA_OBJ_5A0,48,False
0x800a9878,SpuSetCommonAttr,88,False
0x800a98d0,S_SCA_OBJ_58,8,False
0x800a98d8,S_SCA_OBJ_60,8,False
0x800a98e0,S_SCA_OBJ_68,8,False
0x800a98e8,S_SCA_OBJ_70,8,False
0x800a98f0,S_SCA_OBJ_78,8,False
0x800a98f8,S_SCA_OBJ_80,8,False
0x800a9900,S_SCA_OBJ_88,8,False
0x800a9908,S_SCA_OBJ_90,8,False
0x800a9910,S_SCA_OBJ_98,128,False
0x800a9990,S_SCA_OBJ_118,8,False
0x800a9998,S_SCA_OBJ_120,8,False
0x800a99a0,S_SCA_OBJ_128,8,False
0x800a99a8,S_SCA_OBJ_130,8,False
0x800a99b0,S_SCA_OBJ_138,8,False
0x800a99b8,S_SCA_OBJ_140,8,False
0x800a99c0,S_SCA_OBJ_148,8,False
0x800a99c8,S_SCA_OBJ_150,8,False
0x800a99d0,S_SCA_OBJ_158,284,False
0x800a9aec,S_SCA_OBJ_274,84,False
0x800a9b40,S_SCA_OBJ_2C8,84,False
0x800a9b94,S_SCA_OBJ_31C,84,False
0x800a9be8,S_SCA_OBJ_370,12,False
